season_year,teamName,personName,PER,MPG,PPG,FGM_PG,FGA_PG,3PM_PG,3PA_PG,FTM_PG,FTA_PG,ORPG,DRPG,RPG,APG,SPG,BPG,TOPG,PFPG,plusMinus_PG,FG%,3PT%,FT%,AST_TO,STL_TO,TOV_pct,USG_pct,TS%
2023-24,Kings,JaVale McGee,20.99,4.19,2.28,0.98,1.63,0.01,0.09,0.32,0.56,0.52,1.04,1.56,0.21,0.17,0.25,0.42,0.57,0.09,0.598,0.143,0.578,0.5,0.4117647058823529,18.29924650161464,129.20723226703757,0.6093544137022397
2023-24,Bulls,DeMar DeRozan,20.96,37.36,23.71,8.13,16.94,0.94,2.81,6.53,7.65,0.54,3.71,4.25,5.26,1.13,0.56,1.69,2.01,-0.78,0.48,0.333,0.853,3.1185185185185187,0.6666666666666666,7.673593742894821,102.50541869625002,0.5839510429236339
2023-24,Magic,Jonathan Isaac,20.93,14.52,6.24,2.32,4.54,0.67,1.78,0.94,1.3,1.16,2.97,4.13,0.48,0.68,1.11,0.43,1.02,2.89,0.51,0.375,0.72,1.1111111111111112,1.5925925925925926,7.734616706772087,126.44161112720954,0.610096870342772
2023-24,Clippers,Paul George,20.91,33.81,22.58,7.86,16.7,3.28,7.95,3.57,3.93,0.5,4.74,5.24,3.54,1.53,0.5,2.07,2.73,6.23,0.471,0.413,0.907,1.7124183006535947,0.738562091503268,10.085429520645468,102.49993243425851,0.6125186944664379
2023-24,Trail Blazers,Deandre Ayton,20.87,31.85,16.43,7.63,13.38,0.02,0.18,1.16,1.41,3.14,7.73,10.88,1.61,1.0,0.75,1.77,1.95,-5.68,0.57,0.1,0.823,0.9090909090909091,0.5656565656565656,11.21482622683402,124.90237138491143,0.5869143615392467
2023-24,Heat,Thomas Bryant,20.67,5.38,2.65,1.05,1.82,0.05,0.27,0.5,0.57,0.49,1.23,1.72,0.28,0.12,0.2,0.26,0.56,0.13,0.577,0.182,0.872,1.0952380952380953,0.47619047619047616,11.013215859030836,126.54632333421823,0.6394389438943894
2023-24,Suns,Bol Bol,20.64,6.61,3.14,1.31,2.13,0.31,0.73,0.21,0.27,0.45,1.48,1.93,0.24,0.14,0.35,0.27,0.59,0.18,0.616,0.423,0.789,0.8947368421052632,0.5263157894736842,10.652612693429019,121.86389723968301,0.6996736947791165
2023-24,Nets,Nic Claxton,20.52,28.21,11.21,4.88,7.76,0.01,0.07,1.44,2.61,2.57,6.84,9.41,1.96,0.61,1.95,1.24,2.33,-3.71,0.629,0.2,0.551,1.5806451612903225,0.4946236559139785,12.216909253323525,133.96452203294388,0.6292649347539806
2023-24,76ers,Ricky Council IV,20.52,6.56,3.93,1.23,2.55,0.27,0.73,1.2,1.61,0.32,0.73,1.05,0.36,0.18,0.02,0.11,0.39,0.27,0.482,0.375,0.746,3.2,1.6,3.3729087965461413,110.42908224076282,0.6038815973191846
2023-24,Grizzlies,Desmond Bane,20.51,33.55,23.19,8.37,18.05,3.19,8.37,3.26,3.74,0.84,3.47,4.3,5.35,1.0,0.51,2.6,2.79,-4.67,0.464,0.381,0.87,2.0535714285714284,0.38392857142857145,11.680780943640231,103.90100125698928,0.588659014689906
2023-24,Pistons,Jalen Duren,20.47,24.69,11.68,4.85,7.83,0.0,0.06,1.99,2.51,2.67,7.18,9.85,2.04,0.46,0.65,1.79,2.67,-4.32,0.619,0.0,0.79,1.1395348837209303,0.2558139534883721,16.696003313315387,133.0669605952053,0.6533155179914238
2023-24,Timberwolves,Karl-Anthony Towns,20.32,32.67,21.76,7.73,15.34,2.19,5.27,4.11,4.71,1.52,6.79,8.31,3.05,0.69,0.66,2.85,3.29,5.18,0.504,0.416,0.873,1.0677966101694916,0.24293785310734464,14.086973131287406,108.0861606221182,0.6248378849075481
2023-24,Mavericks,Dereck Lively II,20.25,23.53,8.78,4.02,5.38,0.0,0.04,0.75,1.47,2.45,4.42,6.87,1.09,0.65,1.4,0.91,2.62,2.62,0.747,0.0,0.506,1.2,0.72,13.101352059532545,154.73564709698348,0.728199252201182
2023-24,Celtics,Jaylen Brown,20.14,32.99,22.68,8.83,17.69,2.04,5.77,2.97,4.23,1.18,4.27,5.45,3.51,1.17,0.52,2.34,2.61,5.82,0.499,0.354,0.703,1.5,0.5,10.682110682110682,105.7142857142857,0.579971181556196
2023-24,Clippers,James Harden,20.13,34.3,16.56,4.89,11.42,2.58,6.78,4.19,4.78,0.47,4.65,5.13,8.53,1.07,0.79,2.57,1.76,4.04,0.428,0.381,0.878,3.3189189189189188,0.41621621621621624,15.970855347215027,103.0239425095165,0.612311991452289
2023-24,Jazz,Walker Kessler,20.13,22.97,7.97,3.52,5.38,0.06,0.29,0.86,1.43,2.54,4.86,7.4,0.92,0.46,2.37,1.02,2.03,-2.29,0.654,0.211,0.602,0.9090909090909091,0.45454545454545453,14.444541714085616,156.52233488627027,0.6625396500562775
2023-24,Rockets,Amen Thompson,20.06,22.4,9.55,3.85,7.19,0.13,0.94,1.71,2.5,2.39,4.21,6.6,2.63,1.26,0.61,1.45,2.27,0.73,0.536,0.138,0.684,1.8111111111111111,0.8666666666666667,14.895729890764647,132.44191144234992,0.5756514974718008
2023-24,Knicks,Isaiah Hartenstein,20.06,24.31,7.46,3.01,4.68,0.01,0.04,1.42,2.01,3.13,4.9,8.03,2.41,1.12,1.09,1.19,2.69,5.21,0.644,0.333,0.707,2.021505376344086,0.9354838709677419,17.644380359717694,186.1947152748341,0.6703833394765942
2023-24,Heat,Kevin Love,20.01,14.91,7.82,2.55,5.79,1.35,3.94,1.37,1.74,0.95,4.5,5.45,1.85,0.29,0.16,0.77,1.56,1.76,0.44,0.344,0.787,2.3958333333333335,0.375,10.560591393118015,114.91707119741105,0.5965266161566467
2023-24,Hawks,Dejounte Murray,19.75,33.94,21.38,8.2,17.84,2.45,6.76,2.54,3.2,0.76,4.32,5.07,6.12,1.35,0.29,2.45,1.68,-1.88,0.459,0.363,0.794,2.4975124378109452,0.5522388059701493,11.296704284879278,103.61036057020395,0.5553513951897002
2023-24,Pelicans,Brandon Ingram,19.74,32.35,20.49,7.69,15.65,1.32,3.72,3.78,4.72,0.66,4.32,4.98,5.58,0.77,0.62,2.51,2.23,2.69,0.492,0.355,0.801,2.226993865030675,0.3067484662576687,12.394683213188552,103.38029054776425,0.5780848552183876
2023-24,Bucks,Bobby Portis,19.53,24.49,13.78,5.68,11.2,1.22,3.0,1.2,1.51,1.73,5.67,7.4,1.27,0.83,0.41,1.11,2.3,-0.06,0.508,0.407,0.79,1.1428571428571428,0.7472527472527473,8.55616984467261,115.40865488953513,0.5809410216336267
2023-24,Knicks,Julius Randle,19.51,32.6,22.04,7.9,16.72,1.52,4.88,4.72,6.04,1.98,6.48,8.46,4.58,0.5,0.24,3.18,2.5,4.36,0.472,0.311,0.781,1.440251572327044,0.15723270440251572,14.097244387700817,109.62211336599023,0.5686978779621832
2023-24,Jazz,John Collins,19.45,27.16,14.67,5.67,10.66,1.23,3.31,2.1,2.64,2.24,5.97,8.21,1.1,0.57,0.87,1.4,2.73,-4.39,0.532,0.371,0.795,0.7857142857142857,0.40816326530612246,10.590015128593041,120.43206663196253,0.6206188058979938
2023-24,Pelicans,CJ McCollum,19.44,32.7,20.03,7.33,15.98,3.62,8.44,1.74,2.11,0.59,3.74,4.33,4.62,0.94,0.62,1.67,1.91,2.95,0.459,0.429,0.827,2.772727272727273,0.5636363636363636,8.971096757356298,103.28515111695137,0.592209002293578
2023-24,Magic,Goga Bitadze,19.4,11.67,3.79,1.54,2.55,0.02,0.17,0.7,1.06,1.33,2.16,3.49,0.96,0.39,0.88,0.54,1.3,0.32,0.603,0.143,0.655,1.7954545454545454,0.7272727272727273,15.105740181268883,159.79811279350452,0.6288417987706244
2023-24,Grizzlies,Jaren Jackson Jr.,19.38,31.24,21.85,7.59,17.07,1.72,5.38,4.96,6.13,1.25,4.12,5.37,2.26,1.18,1.56,2.35,3.46,-5.0,0.444,0.32,0.808,0.9625,0.5,10.634903754121025,105.98810832135706,0.5526300130905629
2023-24,76ers,Paul Reed,19.31,19.38,7.32,3.16,5.85,0.26,0.7,0.74,1.04,2.35,3.6,5.95,1.33,0.82,1.02,0.82,2.41,1.17,0.54,0.368,0.718,1.626865671641791,1.0,11.464750171115675,149.31016862544718,0.5798221878623889
2023-24,Jazz,Kelly Olynyk,19.29,19.99,7.96,2.84,5.06,0.71,1.65,1.57,1.86,1.24,3.75,4.98,4.29,0.73,0.24,1.59,2.59,-1.16,0.562,0.429,0.842,2.7037037037037037,0.4567901234567901,21.271008403361343,119.82378854625553,0.6771180787191461
2023-24,Suns,Jusuf Nurkic,19.23,26.99,10.77,4.16,8.14,0.29,1.17,2.17,3.39,2.91,7.96,10.87,3.91,1.05,1.04,2.27,3.3,5.25,0.51,0.244,0.64,1.72,0.46285714285714286,19.087299856027222,132.33069684198375,0.5587458212013372
2023-24,Hawks,Onyeka Okongwu,19.0,21.95,8.77,3.48,5.7,0.36,1.08,1.44,1.81,2.27,3.61,5.88,1.16,0.41,0.94,0.7,2.53,-0.53,0.611,0.333,0.793,1.6444444444444444,0.5777777777777777,9.76054138469547,145.88026832046583,0.6742140178828958
2023-24,Hornets,Nick Richards,18.96,25.12,9.31,3.71,5.37,0.0,0.01,1.89,2.56,2.46,5.24,7.7,0.77,0.37,1.06,1.04,2.51,-6.13,0.691,0.0,0.737,0.7397260273972602,0.3561643835616438,13.832044868879795,148.34720035979322,0.7168616413053039
2023-24,Magic,Franz Wagner,18.96,32.46,19.74,7.33,15.22,1.31,4.64,3.76,4.43,1.0,4.29,5.29,3.74,1.06,0.39,1.9,2.33,2.83,0.482,0.281,0.85,1.9635036496350364,0.5547445255474452,9.975534455641638,105.53267351078864,0.5746708078553172
2023-24,Bucks,Khris Middleton,18.93,27.04,15.05,5.76,11.69,1.71,4.49,1.82,2.18,0.73,3.95,4.67,5.31,0.93,0.27,2.31,2.56,2.27,0.493,0.381,0.833,2.2992125984251968,0.4015748031496063,15.435099659698592,105.1098620337251,0.5949985628054039
2023-24,Bulls,Nikola Vucevic,18.89,33.89,17.79,7.61,15.73,1.19,4.06,1.38,1.68,2.73,7.68,10.4,3.3,0.65,0.78,1.56,2.47,-2.34,0.484,0.294,0.822,2.1166666666666667,0.4166666666666667,8.647028304605984,117.8304578182312,0.5403230895437622
2023-24,Wizards,Tyus Jones,18.79,27.22,11.13,4.59,9.38,1.49,3.61,0.45,0.56,0.28,2.24,2.52,6.83,1.0,0.25,0.93,0.68,-7.0,0.489,0.414,0.8,7.348484848484849,1.0757575757575757,8.80469583778015,102.74122807017544,0.5778232884727911
2023-24,Warriors,Jonathan Kuminga,18.74,25.99,15.84,6.08,11.49,0.71,2.2,2.97,3.99,1.23,3.51,4.73,2.17,0.73,0.48,1.63,2.25,1.67,0.529,0.321,0.746,1.3360655737704918,0.45081967213114754,10.936211409516297,108.98823713314316,0.5978501549981884
2023-24,Pacers,Obi Toppin,18.71,21.1,10.28,4.05,7.06,1.24,3.09,0.94,1.22,1.04,2.87,3.9,1.56,0.57,0.52,0.84,1.74,1.72,0.573,0.403,0.77,1.855072463768116,0.6811594202898551,9.971098265895954,114.00329489291597,0.6765650080256822
2023-24,Trail Blazers,Malcolm Brogdon,18.65,25.47,13.93,4.95,11.27,1.86,4.52,2.16,2.64,0.64,2.73,3.36,4.86,0.61,0.18,1.36,1.32,-1.84,0.44,0.412,0.819,3.566666666666667,0.45,9.88402741170269,104.83558994197293,0.5602880959344838
2023-24,Magic,Paolo Banchero,18.64,34.98,22.55,8.0,17.59,1.49,4.39,5.06,6.99,1.03,5.9,6.93,5.39,0.89,0.59,3.09,1.91,0.01,0.455,0.339,0.725,1.7449392712550607,0.2874493927125506,13.00027368997242,104.510550287135,0.5456877359403737
2023-24,Thunder,Josh Giddey,18.52,25.14,12.33,5.03,10.59,1.03,3.04,1.25,1.55,1.39,5.04,6.43,4.83,0.65,0.55,2.1,1.39,4.7,0.475,0.337,0.806,2.2976190476190474,0.30952380952380953,15.70739369460339,111.57986980470702,0.5468299392164693
2023-24,Rockets,Fred VanVleet,18.38,36.77,17.4,5.79,13.95,3.11,8.03,2.7,3.14,0.45,3.36,3.81,8.07,1.38,0.81,1.73,2.51,2.51,0.416,0.387,0.86,4.674603174603175,0.8015873015873016,10.122433240142678,102.72331154684085,0.5675926919088992
2023-24,Celtics,Derrick White,18.36,31.33,14.57,5.09,11.04,2.58,6.51,1.8,2.0,0.67,3.41,4.08,4.96,0.97,1.14,1.47,2.0,8.14,0.461,0.396,0.901,3.3660714285714284,0.6607142857142857,11.003261681141195,105.27469799768322,0.611008080540469
2023-24,Pistons,Cade Cunningham,18.25,28.03,18.99,7.08,15.77,1.61,4.53,3.22,3.7,0.45,3.18,3.62,6.27,0.76,0.3,2.86,2.07,-4.73,0.449,0.355,0.869,2.188679245283019,0.2641509433962264,14.137480327562752,102.25016364826531,0.5456056416788344
2023-24,76ers,Tobias Harris,18.21,31.16,15.84,6.09,12.51,1.2,3.39,2.46,2.8,1.05,4.91,5.96,2.86,0.92,0.61,1.22,1.51,2.95,0.487,0.353,0.878,2.3333333333333335,0.7526881720430108,8.174243223288682,107.56343833906891,0.5762309518339842
2023-24,Hawks,Jalen Johnson,18.2,30.47,14.45,5.79,11.32,1.15,3.23,1.73,2.37,1.19,6.68,7.87,3.27,1.08,0.76,1.63,2.15,-1.23,0.511,0.355,0.728,2.00990099009901,0.6633663366336634,11.64023603171676,109.32365688942646,0.5843376636928053
2023-24,Rockets,Cam Whitmore,18.19,15.44,10.16,3.72,8.19,1.39,3.86,1.33,1.96,0.77,2.39,3.16,0.58,0.53,0.3,0.81,1.12,-0.49,0.454,0.359,0.679,0.717391304347826,0.6521739130434783,8.180977448957815,108.48961951068924,0.5607422328968777
2023-24,Nuggets,Aaron Gordon,18.14,31.46,13.88,5.45,9.81,0.55,1.89,2.42,3.68,2.38,4.07,6.45,3.55,0.77,0.62,1.44,1.95,5.79,0.556,0.29,0.658,2.466666666666667,0.5333333333333333,11.177823198773632,122.73439949827534,0.6070521117982646
2023-24,Wizards,Eugene Omoruyi,18.12,6.45,3.39,1.33,2.74,0.21,0.75,0.52,0.8,0.57,0.82,1.39,0.57,0.44,0.08,0.34,1.02,-2.26,0.485,0.283,0.653,1.6666666666666667,1.2857142857142858,10.020996373353693,120.05041246562789,0.5488969028425965
2023-24,Raptors,Thaddeus Young,18.04,7.45,2.43,1.15,1.85,0.02,0.13,0.11,0.26,0.62,0.98,1.6,1.06,0.38,0.06,0.23,0.81,-0.62,0.621,0.167,0.417,4.545454545454546,1.6363636363636365,10.650658404337722,139.04146472805598,0.6176853055916774
2023-24,Raptors,Chris Boucher,18.01,10.22,4.67,1.59,3.14,0.45,1.36,1.03,1.33,0.9,2.1,3.0,0.33,0.2,0.35,0.41,0.99,0.41,0.507,0.33,0.772,0.8214285714285714,0.5,9.80804259492784,127.7429747628424,0.6252912847599813
2023-24,Lakers,D'Angelo Russell,18.0,31.05,17.11,6.15,13.5,2.83,6.81,1.99,2.4,0.35,2.6,2.95,6.01,0.86,0.45,1.95,1.95,2.28,0.456,0.415,0.828,3.0833333333333335,0.4423076923076923,11.813885859687387,102.16637781629107,0.5878160208848585
2023-24,Suns,Bradley Beal,17.93,33.33,18.19,7.11,13.87,1.91,4.43,2.06,2.53,1.02,3.36,4.38,5.0,0.98,0.51,2.47,2.4,2.02,0.513,0.43,0.813,2.0229007633587788,0.3969465648854962,14.162774606469469,106.20005511160099,0.6070834802760844
2023-24,Spurs,Sandro Mamukelashvili,17.79,5.5,2.32,0.89,1.89,0.23,0.78,0.3,0.41,0.55,1.24,1.79,0.6,0.09,0.15,0.23,0.43,0.55,0.471,0.297,0.735,2.5789473684210527,0.3684210526315789,10.055038103302286,131.25868296749098,0.5589550482466462
